Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Andorra,AND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
Andorra,AND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
Andorra,AND,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..
Andorra,AND,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Andorra,AND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Andorra,AND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.1500465,103.4491634,118.6729762,142.2141211,..
Andorra,AND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,32.5215924551046,23.0406088299837,24.3806762508654,11.6593864540719,..
Andorra,AND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,57.4887353596277,51.9448017744682,66.5561924025792,60.2788828991878
Andorra,AND,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,101.3067448116,104.3367920028,92.8932972699,..,..
Andorra,AND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..
Andorra,AND,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..
Andorra,AND,Net migration,SM.POP.NETM,1238,1474,1377,200,200
Andorra,AND,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,91484853.444657,83804274.980466,70514090.7029224,123883259.200784,..
Andorra,AND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..
Andorra,AND,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..
Angola,AGO,"Population, total",SP.POP.TOTL,32353588,33428486,34503774,35588987,36684202
Angola,AGO,Population growth (annual %),SP.POP.GROW,3.39527779197097,3.26834840458456,3.16602986153025,3.09675267067326,3.03099631037773
Angola,AGO,Surface area (sq. km),AG.SRF.TOTL.K2,1246700,1246700,1246700,..,..
Angola,AGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Angola,AGO,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,68335787525.2157,56331404563.5967,56607120856.7037,66533165321.527,78319283382.5717
Angola,AGO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2110,1690,1640,1870,2130
Angola,AGO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,221700228850.388,196402587485.498,234841696167.61,260438906203.678,268199376010.248
Angola,AGO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6850,5880,6810,7320,7310
Angola,AGO,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.448,62.261,61.643,61.929,..
Angola,AGO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.442,5.371,5.304,5.209,..
Angola,AGO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,141.278,139.825,138.402,135.792,..
Angola,AGO,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
Angola,AGO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..
Angola,AGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,74.2,71.5,69.1,66.9,..
Angola,AGO,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
Angola,AGO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,51,44,36,37,..
Angola,AGO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,59.6232604980469,61.0302848815918,..
Angola,AGO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,52.5437698364258,..,..
Angola,AGO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
Angola,AGO,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.6,1.6,1.5,1.5,..
Angola,AGO,Forest area (sq. km),AG.LND.FRST.K2,671624.4,666073.8,660523.133,..,..
Angola,AGO,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,122.23732561279,115.34532273024,..,..,..
Angola,AGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Angola,AGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,70897962732.0277,48501561203.5686,66505129987.7235,104399746853.401,84722957642.3757
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.702272957616017,-5.63821471714934,1.19921052145153,3.04540300954928,0.856000934845724
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,19.1870038271785,10.7631052824799,38.8237218374918,13.7098475207842,17.6477569319598
Angola,AGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.88262506936516,9.94654357144815,11.4863453766476,13.7377884974543,14.9200401532148
Angola,AGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,49.7609216143959,45.6782423367558,47.5244095549704,45.1776019605704,45.3172498678431
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,40.7907550532833,38.3145407409807,47.7452759783385,44.3996170780022,39.8726733005993
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.0387830650203,27.6274881894828,26.7192226161787,25.2994284109634,26.6614759891773
Angola,AGO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.7122552404386,26.4904004984611,26.4373618826197,26.256018224438,26.612997679155
Angola,AGO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,21.7916074354975,..,..,..,..
Angola,AGO,Start-up procedures to register a business (number),IC.REG.PROC,8,..,..,..,..
Angola,AGO,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Angola,AGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.73907015919852,1.70017816092424,1.28992265308256,1.32872232786494,..
Angola,AGO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,45.8377414,43.81009059,44.42373173,67.37347427,..
Angola,AGO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,27.4922504665098,23.3938244990167,16.1267528113752,22.0635039995781,..
Angola,AGO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,69.6691387123407,64.8906946889872,68.9435536904654,66.166827106391,64.2789174451122
Angola,AGO,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,126.3241433624,79.7126233723,111.8118495616,..,..
Angola,AGO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,62292159789.9,65387403243.3,66086652744.9,60106552628.2,..
Angola,AGO,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,16.6413690096314,17.6949170372997,16.2549561443502,15.9004134000255,..
Angola,AGO,Net migration,SM.POP.NETM,58986,7557,29089,-1000,-1000
Angola,AGO,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,549082042.551059,576471436.778989,445400143.824058,517668187.39298,434161569.954021
Angola,AGO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-4098478747.63755,-1866468113.07454,-4355116552.71589,-6598652652.09389,-2119632185.51477
Angola,AGO,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.646605256773805,3.3312905828386,7.16327447722411,2.73904967727611,..
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,92117,92664,93219,93763,94298
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,0.534443400511753,0.592053942582792,0.597151594527623,0.581875832853236,0.568965860290507
Antigua and Barbuda,ATG,Surface area (sq. km),AG.SRF.TOTL.K2,440,440,440,..,..
Antigua and Barbuda,ATG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Antigua and Barbuda,ATG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1666587287.59887,1412036764.01754,1539724314.47477,1754228790.39913,1884713523.39063
Antigua and Barbuda,ATG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,18090,15240,16520,18710,19990
Antigua and Barbuda,ATG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2323489925.70103,2044938020.80673,2294796015.84831,2651212252.20592,2861742846.93607
Antigua and Barbuda,ATG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25220,22070,24620,28280,30350
Antigua and Barbuda,ATG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.691,78.841,78.497,79.236,..
Antigua and Barbuda,ATG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.468,1.569,1.58,1.58,..
Antigua and Barbuda,ATG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.83,32.959,33.11,32.262,..
Antigua and Barbuda,ATG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,99,..,..,..
Antigua and Barbuda,ATG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.2,10,9.8,9.5,..
Antigua and Barbuda,ATG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,89,85,99,..
Antigua and Barbuda,ATG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,104.976669311523,..,..,..,..
Antigua and Barbuda,ATG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..
Antigua and Barbuda,ATG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,Forest area (sq. km),AG.LND.FRST.K2,81.8,81.2,80.533,..,..
Antigua and Barbuda,ATG,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,384.330522742338,311.76738579102,..,..,..
Antigua and Barbuda,ATG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Antigua and Barbuda,ATG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1725351851.85185,1410796296.2963,1601366666.66667,1867733333.33333,2033085185.18518
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.10044514982847,-18.8803992026325,8.1917184618173,9.51639564359461,3.86201218730389
Antigua and Barbuda,ATG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.718452311457611,0.800069551909715,4.91376057826946,6.49885619566375,4.80547577274675
Antigua and Barbuda,ATG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.64775837456665,2.28029875431527,2.08201790600159,1.95443873342217,1.9144412888276
Antigua and Barbuda,ATG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.0939260912965,21.1335862331491,20.4929123040736,19.4735944539628,19.4351587534362
Antigua and Barbuda,ATG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,69.2086423595831,41.9109250095166,46.9834793891329,54.689582143537,..
Antigua and Barbuda,ATG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,68.4165333963013,52.4347951642755,54.1394040738351,62.9404229329272,..
Antigua and Barbuda,ATG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,Start-up procedures to register a business (number),IC.REG.PROC,9,..,..,..,..
Antigua and Barbuda,ATG,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,199.7481436,198.5668652,197.3825359,..,..
Antigua and Barbuda,ATG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0,47.5593501504129,0,0,..
Antigua and Barbuda,ATG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.8318432096513,36.8586167517688,38.4046959888429,45.0813820673901,45.6941011015916
Antigua and Barbuda,ATG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,90.6794742509,83.6699034944,93.634208268,..,..
Antigua and Barbuda,ATG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..
Antigua and Barbuda,ATG,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..
Antigua and Barbuda,ATG,Net migration,SM.POP.NETM,0,0,0,0,0
Antigua and Barbuda,ATG,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,47551576.2174111,44158258.3572766,52124108.4092389,55995754.8148148,57136720.0000001
Antigua and Barbuda,ATG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,133908540.326001,106204179.16137,289857032.537224,301726890.37037,300597732.222222
Antigua and Barbuda,ATG,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,297.990607194541,279.936119032824,65.8663991942158,..,..
Argentina,ARG,"Population, total",SP.POP.TOTL,44938712,45376763,45808747,46234830,46654581
Argentina,ARG,Population growth (annual %),SP.POP.GROW,0.993397493293046,0.970053991438048,0.947490959333989,0.925835473662058,0.903771167435598
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,..,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,35.5,42,37.3,39.2,..
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,504056284870.866,408628794998.707,457384679384.196,535914326285.561,584110020477.579
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11220,9010,9980,11590,12520
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1016089122555.92,984724060445.269,1170900901138.4,1317041518448.73,1339423418009.87
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,22610,21700,25560,28490,28710
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,4.6,4.7,5,5.4,..
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.284,75.892,75.39,76.064,..
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.994,1.911,1.885,1.876,..
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,46.153,39.866,39.065,37.932,..
Argentina,ARG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,70.1,..,..,..
Argentina,ARG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.6,98.8,..,..,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.3,10,9.7,9.4,..
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86,77,86,83,..
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.38289642334,103.837791442871,105.479530334473,103.231628417969,..
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,110.498527526855,112.416679382324,116.559448242188,115.434867858887,..
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02056002616882,1.0242600440979,..,..,..
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,..
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,286810,285730,284636.667,..,..
Argentina,ARG,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,15.1618662038854,13.6607679429044,..,..,..
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,447754683615.225,385740508436.965,487902572164.348,631133384439.944,640591410663.883
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.00086100285785,-9.9004848136464,10.7180099337095,4.95636996008236,-1.55050153620256
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,49.1955790596612,40.0830878011993,53.8404499043736,69.4712395512144,133.839867291437
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.3185559967348,6.35703367575527,7.30630885522762,6.63989827840203,6.05950876262449
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.1578477391434,22.4088763711802,23.9172428049615,24.1637048898657,25.0663875841191
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.9248783778462,16.6054144372484,17.9965879441795,16.2995616770379,12.9194246104445
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.7057366680037,13.5982843701675,14.9334363103503,15.3509522986127,14.0523919218016
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.2100303992191,14.4151557410245,18.0573400196077,17.6250450078199,19.4719102386762
Argentina,ARG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,10.8023208103298,9.60799327211015,10.7506948582872,10.5914056508435,..
Argentina,ARG,Start-up procedures to register a business (number),IC.REG.PROC,12,..,..,..,..
Argentina,ARG,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,8.79801852253825,8.36065160246713,8.55727605919164,8.38932487258377,..
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.699696134379197,0.734492612232545,0.630928835372215,0.411211298762518,..
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,125.9409814,121.6001889,130.4550081,132.3578095,..
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,5.21279058881723,6.90388925607922,4.42289139264312,4.7515752362265,..
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.5139709712499,25.208138080704,28.9238073441564,26.9304404093321,21.9331695150875
Argentina,ARG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,103.3360441909,103.9751808948,113.8988462454,..,..
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,280684783388,255558142878.8,246306711414,247680809683.7,..
Argentina,ARG,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,10.1972553266744,7.83572008843803,5.42117857147451,5.47192379967967,..
Argentina,ARG,Net migration,SM.POP.NETM,4478,2344,2344,3886,3718
Argentina,ARG,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,669932291.414625,521040572.482506,601996355.712134,595083515.980289,519511391.828224
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6649187837.98606,4884127675.95708,6658049679.27728,15200600517.715,23866141439.654
Argentina,ARG,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.197824992031876,2.24189643842453,3.38930891313914,8.30694105124252,..
Armenia,ARM,"Population, total",SP.POP.TOTL,2820602,2805608,2790974,2780469,2777970
